GCR Energy Spectrum (2010 @ 5 au w/ GALPROP)
https://gcr.lpl.arizona.edu/gcr.php
Energy (MeV)      	Differential Intensity (m⁻² s⁻¹ sr⁻¹ MeV⁻¹)
3.0000000000000004	0.058585266493351995
3.3000000000000007	0.06430369344869377
3.6300000000000012	0.0705708710037639
3.993000000000002 	0.07743751024948507
4.392300000000002 	0.08495860397169061
4.831530000000003 	0.09319370263126907
5.314683000000005 	0.10220718890490818
5.846151300000006 	0.11206854531469718
6.430766430000007 	0.12285260802973547
7.073843073000009 	0.13463979820894392
7.781227380300009 	0.14751632023667005
8.55935011833001  	0.1615743138462898
9.41528513016301  	0.17691194439816274
10.35681364317931 	0.1936334124472506
11.392495007497239	0.2118488601801511
12.531744508246963	0.23167414831089417
13.784918959071657	0.2532304726072904
15.163410854978821	0.27667259937053457
16.679751940476702	0.3021141413329359
18.34772713452437 	0.3296865135164364
20.182499847976807	0.359526262461467
22.200749832774484	0.3917699778426295
24.42082481605193 	0.42655209438477587
26.86290729765712 	0.46400218770497403
29.54919802742283 	0.5042416980542966
32.50411783016511 	0.547380016021207
35.75452961318162 	0.5935098673666572
39.32998257449977 	0.6427019412336524
43.26298083194975 	0.6949987180565192
47.58927891514472 	0.7504074716881031
52.348206806659185	0.8088924456473815
57.583027487325104	0.8703662369169621
63.34133023605761 	0.9346804630646428
69.67546325966336 	1.0016158398393347
76.64300958562968 	1.0708718563354038
84.30731054419265 	1.1420563019559433
92.7380415986119  	1.2146749712247782
102.01184575847309	1.289316543268728
112.21303033432038	1.364383012856808
123.43433336775242	1.4390380718072335
135.77776670452764	1.5123459809008155
149.35554337498039	1.5832405042257676
164.2910977124784 	1.6505256450951284
180.72020748372623	1.7128799885414132
198.79222823209884	1.770917372807355
218.67145105530872	1.824264394349014
240.53859616083955	1.8690728178302152
264.5924557769235 	1.9037462399957272
291.05170135461583	1.9266455982744572
320.1568714900774 	1.9405956060146818
352.1725586390851 	1.9475925228312754
387.38981450299354	1.9398970545813736
426.12879595329287	1.9160959903549932
468.7416755486221 	1.8827397756070945
515.6158431034843 	1.8429951626918848
